Time (s),SMU 1 V,SMU 1 I,SMU 1 R,SMU 2 V,SMU 2 I,SMU 2 R
97.280304,3.8147e-07,7.98702e-11,4776.12,0.0999625,1.08236e-07,923560
97.390350,-1.95742e-05,7.39098e-11,-264839,0.0999637,1.02654e-07,973797
97.500396,-2.3222e-05,8.70228e-11,-266849,0.099964,9.92596e-08,1.0071e+06
97.610441,-2.54154e-05,7.03335e-11,-361356,0.0999645,9.67097e-08,1.03366e+06
97.720487,-2.74181e-05,8.9407e-11,-306667,0.0999648,9.50384e-08,1.05184e+06
97.830533,-2.64168e-05,7.62939e-11,-346250,0.0999692,9.32872e-08,1.07163e+06
97.940579,-2.95639e-05,8.58307e-11,-344444,0.0999702,9.21655e-08,1.08468e+06
98.050625,-3.20196e-05,7.39098e-11,-433226,0.0999699,9.1089e-08,1.0975e+06
98.160671,-3.6025e-05,8.34465e-11,-431714,0.09997,9.00292e-08,1.11042e+06
98.270717,-9.99965,5.48363e-11,-1.82355e+11,0.0999718,2.3675e-09,4.22268e+07
98.380763,-9.99967,6.07967e-11,-1.64477e+11,0.0999717,3.02672e-09,3.30297e+07
98.490808,-9.99981,6.19888e-11,-1.61316e+11,0.099971,3.36289e-09,2.97277e+07
98.600854,-9.99983,6.55651e-11,-1.52518e+11,0.0999717,3.64423e-09,2.74329e+07
98.710899,1.07288e-06,7.27177e-11,14754.1,0.0999707,1.26107e-07,792747
98.820945,-4.91142e-06,7.86781e-11,-62424.2,0.0999705,1.11772e-07,894416
98.930991,-2.75135e-05,7.27177e-11,-378361,0.0999711,1.06211e-07,941252
99.041037,-3.21627e-05,8.46386e-11,-380000,0.0999705,1.0288e-07,971720
99.151083,-3.56674e-05,7.39098e-11,-482581,0.09997,1.00496e-07,994768
99.261128,-3.74794e-05,8.10623e-11,-462353,0.0999671,9.8449e-08,1.01542e+06
99.371174,-3.85284e-05,8.10623e-11,-475294,0.0999657,9.67586e-08,1.03315e+06
99.481220,-3.86238e-05,7.98702e-11,-483582,0.0999656,9.52542e-08,1.04946e+06
99.591266,-4.03404e-05,8.10623e-11,-497647,0.099971,9.39155e-08,1.06448e+06
99.701312,-4.29869e-05,8.10623e-11,-530294,0.0999715,9.30953e-08,1.07386e+06
99.811358,-9.9996,5.72205e-11,-1.74756e+11,0.0999683,2.41756e-09,4.13508e+07
99.921403,-9.99963,6.55651e-11,-1.52515e+11,0.0999672,3.08037e-09,3.2453e+07
100.031449,-9.99978,5.72205e-11,-1.74759e+11,0.0999685,3.44038e-09,2.90574e+07
100.141494,-9.99978,6.31809e-11,-1.58272e+11,0.0999695,3.72171e-09,2.68611e+07
100.251540,4.76837e-07,6.67572e-11,7142.86,0.0999695,1.28832e-07,775969
100.361585,-6.50883e-06,7.98702e-11,-81492.5,0.0999705,1.14093e-07,876221
100.471630,-2.80142e-05,7.51018e-11,-373016,0.099972,1.08529e-07,921152
100.581675,-3.45469e-05,7.39098e-11,-467419,0.0999697,1.05144e-07,950791
100.691721,-3.46184e-05,7.86781e-11,-440000,0.0999705,1.02763e-07,972824
100.801766,-3.65257e-05,7.27177e-11,-502295,0.0999711,1.0084e-07,991380
100.911812,-3.80516e-05,7.51018e-11,-506667,0.0999701,9.93144e-08,1.0066e+06
101.021857,-3.72887e-05,7.62939e-11,-488750,0.0999713,9.79423e-08,1.02072e+06
101.131902,-3.94583e-05,7.86781e-11,-501515,0.0999724,9.67479e-08,1.03333e+06
101.241947,-4.28677e-05,7.15256e-11,-599333,0.0999693,9.57978e-08,1.04355e+06
101.351992,-9.99958,5.36442e-11,-1.86406e+11,0.0999708,2.4724e-09,4.04347e+07
101.462037,-9.9996,5.84126e-11,-1.71189e+11,0.099972,3.16262e-09,3.16105e+07
101.572082,-9.99973,5.60284e-11,-1.78476e+11,0.0999728,3.53694e-09,2.82653e+07
101.682128,-9.99974,6.07967e-11,-1.64478e+11,0.0999703,3.79562e-09,2.63383e+07
101.792173,-2.14577e-06,7.03335e-11,-30508.5,0.0999703,1.31531e-07,760052
101.902219,-3.91006e-06,8.34465e-11,-46857.1,0.0999697,1.16708e-07,856578
102.012265,-2.49386e-05,7.51018e-11,-332064,0.0999701,1.11054e-07,900192
102.122311,-2.82526e-05,7.62939e-11,-370313,0.0999685,1.07291e-07,931753
102.232357,-2.87533e-05,7.98702e-11,-360000,0.0999672,1.04905e-07,952928
102.342403,-3.37362e-05,7.15256e-11,-471667,0.0999652,1.02807e-07,972356
102.452448,-3.66688e-05,7.86781e-11,-466061,0.0999634,1.01061e-07,989141
102.562493,-3.82662e-05,7.39098e-11,-517742,0.0999622,9.99904e-08,999719
102.672538,-4.06504e-05,8.34465e-11,-487143,0.0999627,9.87995e-08,1.01177e+06
102.782583,-4.35829e-05,6.55651e-11,-664727,0.0999636,9.79567e-08,1.02049e+06
102.892628,-9.99959,5.24521e-11,-1.90642e+11,0.0999643,2.53916e-09,3.93691e+07
103.002673,-9.9996,5.96046e-11,-1.67766e+11,0.0999679,3.22461e-09,3.10015e+07
103.112719,-9.99973,5.96046e-11,-1.67768e+11,0.0999608,3.59774e-09,2.77844e+07
103.222765,-9.99974,6.91414e-11,-1.44627e+11,0.0999624,3.88503e-09,2.57301e+07
103.332811,2.6226e-07,7.51018e-11,3492.06,0.0999641,1.33367e-07,749544
103.442857,-3.95775e-06,7.7486e-11,-51076.9,0.0999654,1.18537e-07,843327
103.552903,-2.69413e-05,8.10623e-11,-332353,0.0999654,1.12945e-07,885082
103.662949,-3.0899e-05,7.27177e-11,-424918,0.0999645,1.09482e-07,913069
103.772994,-3.40223e-05,8.34465e-11,-407714,0.099964,1.06847e-07,935578
103.883039,-3.34263e-05,6.67572e-11,-500714,0.0999612,1.04786e-07,953954
103.993084,-3.78132e-05,7.7486e-11,-488000,0.0999605,1.03354e-07,967162
104.103129,-3.84808e-05,5.72205e-11,-672500,0.0999603,1.0215e-07,978560
104.213174,-3.90768e-05,7.86781e-11,-496667,0.0999634,1.01022e-07,989526
104.323220,-4.04596e-05,5.72205e-11,-707083,0.0999659,1.00181e-07,997852
104.433265,-9.99961,5.36442e-11,-1.86406e+11,0.0999664,2.58327e-09,3.86977e+07
104.543311,-9.99964,5.84126e-11,-1.7119e+11,0.0999687,3.28183e-09,3.04612e+07
104.653357,-9.99974,5.72205e-11,-1.74758e+11,0.0999697,3.64304e-09,2.74413e+07
104.763403,-9.99979,5.60284e-11,-1.78477e+11,0.0999696,3.94106e-09,2.53662e+07
104.873449,-1.38283e-06,6.79493e-11,-20350.9,0.0999698,1.35022e-07,740394
104.983494,-4.1008e-06,6.4373e-11,-63703.7,0.0999675,1.20404e-07,830269
105.093539,-2.62022e-05,7.15256e-11,-366333,0.0999695,1.14515e-07,872983
105.203585,-2.96593e-05,6.19888e-11,-478462,0.0999706,1.1116e-07,899338
105.313631,-2.98738e-05,7.39098e-11,-404194,0.0999705,1.08685e-07,919815
105.423677,-2.90632e-05,6.55651e-11,-443273,0.0999711,1.06689e-07,937035
105.533723,-3.32832e-05,8.10623e-11,-410588,0.0999718,1.04798e-07,953947
105.643768,-3.72171e-05,6.19888e-11,-600385,0.0999718,1.03424e-07,966624
105.753813,-4.03643e-05,8.10623e-11,-497941,0.0999686,1.02124e-07,978892
105.863859,-4.58002e-05,6.79493e-11,-674035,0.0999673,1.01173e-07,988083
105.973904,-9.99967,5.00679e-11,-1.99722e+11,0.0999682,2.59399e-09,3.85383e+07
106.083949,-9.99971,5.84126e-11,-1.71191e+11,0.0999686,3.30448e-09,3.02524e+07
106.193994,-9.99982,5.96046e-11,-1.67769e+11,0.099967,3.67641e-09,2.71914e+07
106.304040,-9.99984,6.19888e-11,-1.61317e+11,0.0999674,3.95298e-09,2.52891e+07
106.414086,-2.16961e-06,7.15256e-11,-30333.3,0.0999696,1.37048e-07,729451
106.524132,-6.86646e-06,6.67572e-11,-102857,0.0999693,1.22463e-07,816325
106.634178,-2.64168e-05,7.51018e-11,-351746,0.0999685,1.16673e-07,856830
106.744224,-3.01123e-05,6.07967e-11,-495294,0.099967,1.12966e-07,884927
106.854270,-3.20673e-05,8.22544e-11,-389855,0.0999675,1.10542e-07,904343
106.964315,-3.03745e-05,6.31809e-11,-480755,0.0999664,1.08532e-07,921080
107.074361,-3.24011e-05,8.82149e-11,-367297,0.0999682,1.06943e-07,934783
107.184406,-3.3617e-05,7.03335e-11,-477966,0.0999697,1.05373e-07,948726
107.294452,-3.47376e-05,8.22544e-11,-422319,0.0999689,1.04084e-07,960464
107.404497,-3.56913e-05,6.4373e-11,-554444,0.0999639,1.03018e-07,970351
107.514543,-9.99961,5.24521e-11,-1.90643e+11,0.0999624,2.65956e-09,3.75861e+07
107.624588,-9.99965,5.84126e-11,-1.7119e+11,0.0999641,3.34859e-09,2.98526e+07
107.734633,-9.99975,5.72205e-11,-1.74758e+11,0.0999668,3.73721e-09,2.6749e+07
107.844678,-9.99976,6.07967e-11,-1.64479e+11,0.0999663,4.00662e-09,2.49503e+07
107.954724,5.79357e-06,7.15256e-11,81000,0.0999657,1.38013e-07,724319
108.064770,2.0504e-06,6.19888e-11,33076.9,0.0999643,1.23506e-07,809391
108.174815,-1.78099e-05,7.7486e-11,-229846,0.0999616,1.17702e-07,849273
108.284861,-1.94311e-05,6.55651e-11,-296364,0.0999602,1.14375e-07,873966
108.394906,-2.15769e-05,7.98702e-11,-270149,0.099962,1.11601e-07,895706
108.504952,-2.33173e-05,7.15256e-11,-326000,0.0999623,1.09696e-07,911263
108.614997,-2.75373e-05,8.46386e-11,-325352,0.099962,1.08074e-07,924940
108.725043,-2.8038e-05,7.15256e-11,-392000,0.09996,1.06601e-07,937706
108.835089,-3.13759e-05,9.17912e-11,-341818,0.0999597,1.05511e-07,947387
108.945135,-3.07083e-05,6.91414e-11,-444138,0.0999612,1.04467e-07,956871
109.055180,-9.99956,6.07967e-11,-1.64475e+11,0.0999618,2.69651e-09,3.70708e+07
109.165225,-9.99959,6.67572e-11,-1.4979e+11,0.0999608,3.40343e-09,2.93706e+07
109.275270,-9.99973,6.55651e-11,-1.52516e+11,0.0999594,3.76225e-09,2.65691e+07
109.385315,-9.99975,6.31809e-11,-1.58272e+11,0.0999587,4.0555e-09,2.46477e+07
109.495360,1.48058e-05,7.51018e-11,197143,0.0999588,1.4028e-07,712569
109.605405,7.4625e-06,6.91414e-11,107931,0.0999594,1.2592e-07,793835
109.715450,-1.51873e-05,8.34465e-11,-182000,0.0999572,1.20031e-07,832764
109.825495,-1.75476e-05,7.03335e-11,-249492,0.0999581,1.16408e-07,858688
109.935540,-2.04802e-05,8.58307e-11,-238611,0.0999586,1.13891e-07,877666
110.045585,-1.96695e-05,7.03335e-11,-279661,0.0999583,1.11758e-07,894421
110.155630,-2.14815e-05,8.46386e-11,-253803,0.099959,1.09951e-07,909119
110.265676,-2.64168e-05,7.39098e-11,-357419,0.0999586,1.08645e-07,920049
110.375721,-2.96593e-05,8.46386e-11,-350423,0.0999601,1.07312e-07,931488
110.485766,-3.11375e-05,7.03335e-11,-442712,0.0999599,1.06407e-07,939408
110.595811,-9.99963,5.84126e-11,-1.7119e+11,0.0999596,2.7144e-09,3.68257e+07
110.705857,-9.99967,6.91414e-11,-1.44626e+11,0.0999593,3.44992e-09,2.89744e+07
110.815903,-9.9998,7.15256e-11,-1.39807e+11,0.0999598,3.83139e-09,2.60897e+07
110.925948,-9.99984,6.91414e-11,-1.44629e+11,0.0999604,4.11272e-09,2.43052e+07
111.035994,4.64916e-06,8.70228e-11,53424.7,0.0999607,1.41884e-07,704523
111.146040,1.43051e-06,7.62939e-11,18750,0.0999616,1.27177e-07,786002
111.256085,-2.06947e-05,8.70228e-11,-237808,0.0999606,1.21344e-07,823776
111.366130,-2.41756e-05,7.39098e-11,-327097,0.0999623,1.17949e-07,847503
111.476175,-2.32935e-05,8.82149e-11,-264054,0.0999631,1.15247e-07,867383
111.586220,-2.64645e-05,7.15256e-11,-370000,0.0999618,1.133e-07,882275
111.696265,-2.87056e-05,9.17912e-11,-312727,0.0999627,1.11326e-07,897928
111.806310,-3.15189e-05,7.7486e-11,-406769,0.099964,1.09916e-07,909461
111.916356,-3.25918e-05,8.46386e-11,-385070,0.099961,1.08781e-07,918921
112.026402,-3.50237e-05,7.98702e-11,-438508,0.0999601,1.07841e-07,926917
112.136448,-9.99964,6.19888e-11,-1.61314e+11,0.0999605,2.75254e-09,3.63157e+07
112.246493,-9.99963,5.96046e-11,-1.67766e+11,0.0999612,3.47137e-09,2.87959e+07
112.356539,-9.99979,6.4373e-11,-1.55341e+11,0.0999623,3.85761e-09,2.5913e+07
112.466585,-9.99983,6.55651e-11,-1.52518e+11,0.0999605,4.13775e-09,2.41581e+07
112.576630,8.7738e-06,7.7486e-11,113231,0.0999606,1.43316e-07,697485
112.686675,1.0252e-06,6.19888e-11,16538.5,0.0999597,1.28622e-07,777159
112.796721,-2.02417e-05,7.39098e-11,-273871,0.0999589,1.22703e-07,814639
112.906767,-2.33889e-05,6.67572e-11,-350357,0.0999616,1.19128e-07,839109
113.016813,-2.67267e-05,7.86781e-11,-339697,0.0999613,1.16622e-07,857136
113.126859,-2.95639e-05,7.27177e-11,-406557,0.0999604,1.14545e-07,872677
113.236905,-3.15428e-05,7.39098e-11,-426774,0.099959,1.12849e-07,885773
113.346951,-3.68834e-05,7.86781e-11,-468788,0.099959,1.11269e-07,898357
113.456997,-3.96967e-05,7.86781e-11,-504545,0.0999584,1.10012e-07,908611
113.567043,-4.23193e-05,8.22544e-11,-514493,0.0999608,1.08992e-07,917140
113.677089,-9.99968,6.19888e-11,-1.61314e+11,0.0999621,2.77877e-09,3.59735e+07
113.787135,-9.99971,6.19888e-11,-1.61315e+11,0.0999631,3.51429e-09,2.84448e+07
113.897181,-9.99982,6.67572e-11,-1.49794e+11,0.0999615,3.90291e-09,2.5612e+07
114.007226,-9.99985,6.4373e-11,-1.55342e+11,0.09996,4.18782e-09,2.38692e+07
114.117271,1.19209e-07,8.10623e-11,1470.59,0.099959,1.45119e-07,688805
114.227317,-5.29289e-06,6.4373e-11,-82222.2,0.0999587,1.30312e-07,767069
114.337362,-2.56062e-05,7.86781e-11,-325455,0.0999605,1.24228e-07,804653
114.447408,-3.01838e-05,8.58307e-11,-351667,0.0999598,1.20435e-07,829991
114.557454,-3.2258e-05,7.86781e-11,-410000,0.0999589,1.18178e-07,845832
114.667499,-3.42846e-05,8.22544e-11,-416812,0.0999598,1.16098e-07,860995
114.777544,-3.42846e-05,7.51018e-11,-456508,0.0999577,1.14336e-07,874245
114.887590,-3.36647e-05,8.58307e-11,-392222,0.0999578,1.12908e-07,885304
114.997636,-3.43323e-05,7.15256e-11,-480000,0.0999583,1.11558e-07,896017
115.107682,-3.65973e-05,8.70228e-11,-420548,0.0999578,1.10506e-07,904548
115.217728,-9.99961,5.96046e-11,-1.67766e+11,0.0999615,2.80976e-09,3.55765e+07
115.327774,-9.99965,6.07967e-11,-1.64477e+11,0.099962,3.53813e-09,2.82528e+07
115.437820,-9.99979,6.55651e-11,-1.52517e+11,0.0999636,3.94583e-09,2.5334e+07
115.547865,-9.99982,5.96046e-11,-1.67769e+11,0.0999646,4.23312e-09,2.36149e+07
115.657911,5.24521e-06,7.62939e-11,68750,0.0999629,1.46112e-07,684151
115.767957,1.97887e-06,6.67572e-11,29642.9,0.0999613,1.31237e-07,761682
115.878003,-1.85251e-05,7.51018e-11,-246667,0.0999601,1.25581e-07,795981
115.988048,-2.35319e-05,7.86781e-11,-299091,0.0999589,1.21721e-07,821213
116.098094,-2.56777e-05,7.51018e-11,-341905,0.0999582,1.19001e-07,839980
116.208140,-2.62976e-05,8.22544e-11,-319710,0.099958,1.16957e-07,854653
116.318185,-2.69413e-05,7.27177e-11,-370492,0.0999574,1.15362e-07,866465
116.428231,-2.83718e-05,7.86781e-11,-360606,0.099955,1.13851e-07,877947
116.538276,-3.43084e-05,6.79493e-11,-504912,0.0999578,1.12531e-07,888268
116.648322,-3.46422e-05,7.86781e-11,-440303,0.0999607,1.11594e-07,895752
116.758368,-9.99964,5.126e-11,-1.95077e+11,0.0999617,2.85387e-09,3.50267e+07
116.868413,-9.99966,5.96046e-11,-1.67766e+11,0.099962,3.60608e-09,2.77204e+07
116.978458,-9.99977,6.4373e-11,-1.55341e+11,0.0999615,4.00543e-09,2.49565e+07
117.088503,-9.99978,5.60284e-11,-1.78477e+11,0.0999623,4.29153e-09,2.32929e+07
117.198549,7.86781e-06,7.98702e-11,98507.5,0.0999545,1.47264e-07,678743
117.308595,1.66893e-07,6.91414e-11,2413.79,0.0999573,1.32163e-07,756321
117.418641,-2.04563e-05,7.15256e-11,-286000,0.0999585,1.26421e-07,790676
117.528687,-2.53916e-05,7.98702e-11,-317910,0.0999595,1.22936e-07,813103
117.638733,-2.985e-05,6.91414e-11,-431724,0.0999585,1.20373e-07,830408
117.748778,-3.42369e-05,8.46386e-11,-404507,0.0999616,1.18353e-07,844603
117.858823,-2.95877e-05,7.03335e-11,-420678,0.0999628,1.16488e-07,858140
117.968868,-3.36409e-05,8.22544e-11,-408986,0.0999632,1.15073e-07,868696
118.078914,-3.7694e-05,6.79493e-11,-554737,0.0999634,1.13966e-07,877130
118.188959,-4.15564e-05,8.82149e-11,-471081,0.0999628,1.12801e-07,886190
118.299004,-9.99965,6.07967e-11,-1.64477e+11,0.099962,2.88367e-09,3.46648e+07
118.409049,-9.99964,6.19888e-11,-1.61314e+11,0.0999605,3.64065e-09,2.74568e+07
118.519095,-9.99978,6.79493e-11,-1.47165e+11,0.0999594,4.04835e-09,2.46914e+07
118.629140,-9.99981,5.96046e-11,-1.67769e+11,0.0999579,4.36425e-09,2.29038e+07
118.739186,3.98159e-06,7.62939e-11,52187.5,0.0999563,1.48568e-07,672797
118.849231,-6.91414e-07,7.15256e-11,-9666.67,0.099957,1.33525e-07,748601
118.959277,-1.71185e-05,7.03335e-11,-243390,0.099956,1.27819e-07,782014
119.069323,-1.94311e-05,7.98702e-11,-243284,0.0999559,1.24328e-07,803969
119.179369,-2.0957e-05,6.4373e-11,-325556,0.0999571,1.21598e-07,822028
119.289415,-2.60353e-05,8.22544e-11,-316522,0.0999564,1.19647e-07,835429
119.399460,-2.68459e-05,6.19888e-11,-433077,0.0999542,1.17714e-07,849124
119.509506,-3.00646e-05,7.86781e-11,-382121,0.0999553,1.16198e-07,860214
119.619552,-2.94447e-05,6.07967e-11,-484314,0.0999562,1.14669e-07,871697
119.729598,-3.13759e-05,7.98702e-11,-392836,0.0999594,1.13575e-07,880114
119.839644,-9.99958,5.60284e-11,-1.78473e+11,0.0999599,2.89559e-09,3.45214e+07
119.949690,-9.99961,5.60284e-11,-1.78474e+11,0.0999633,3.65973e-09,2.73144e+07
120.059736,-9.99978,6.4373e-11,-1.55341e+11,0.0999641,4.04358e-09,2.47217e+07
120.169781,-9.99983,6.67572e-11,-1.49794e+11,0.0999649,4.33207e-09,2.30756e+07
120.279827,7.55787e-06,7.98702e-11,94626.9,0.0999639,1.49767e-07,667461
120.389873,5.96046e-07,7.27177e-11,8196.72,0.0999612,1.34785e-07,741633
120.499919,-1.89304e-05,6.31809e-11,-299623,0.0999569,1.28851e-07,775756
120.609965,-2.58207e-05,7.98702e-11,-323284,0.0999587,1.25211e-07,798319
120.720010,-2.67267e-05,6.55651e-11,-407636,0.0999585,1.22331e-07,817113
120.830056,-3.07083e-05,8.58307e-11,-357778,0.0999591,1.20096e-07,832325
120.940101,-3.1352e-05,7.27177e-11,-431148,0.0999563,1.18279e-07,845086
121.050147,-3.58105e-05,9.05991e-11,-395263,0.0999582,1.16968e-07,854576
121.160192,-3.90768e-05,7.62939e-11,-512188,0.0999588,1.16042e-07,861402
121.270238,-3.97921e-05,9.29832e-11,-427949,0.0999623,1.14839e-07,870455
121.380283,-9.99969,6.07967e-11,-1.64477e+11,0.0999624,2.9099e-09,3.43525e+07
121.490328,-9.99969,6.07967e-11,-1.64477e+11,0.0999623,3.68118e-09,2.71549e+07
121.600374,-9.99982,6.4373e-11,-1.55342e+11,0.0999636,4.08888e-09,2.44477e+07
121.710419,-9.99986,5.96046e-11,-1.6777e+11,0.0999625,4.36425e-09,2.29049e+07
121.820465,1.38283e-06,6.91414e-11,20000,0.0999614,1.50387e-07,664693
121.930510,-4.00543e-06,7.27177e-11,-55082,0.0999612,1.35818e-07,735997
122.040556,-2.50816e-05,6.91414e-11,-362759,0.0999631,1.29997e-07,768967
122.150602,-2.96831e-05,8.58307e-11,-345833,0.0999642,1.26296e-07,791505
122.260648,-3.0756e-05,6.79493e-11,-452632,0.0999641,1.23495e-07,809459
122.370694,-3.00646e-05,8.70228e-11,-345479,0.0999637,1.21379e-07,823567
122.480740,-3.15905e-05,7.27177e-11,-434426,0.099965,1.19839e-07,834163
122.590786,-3.63588e-05,8.70228e-11,-417808,0.0999669,1.18273e-07,845218
122.700832,-3.97205e-05,7.51018e-11,-528889,0.0999654,1.17e-07,854403
122.810878,-4.32253e-05,8.22544e-11,-525507,0.0999645,1.15777e-07,863421
122.920924,-9.9997,5.126e-11,-1.95078e+11,0.0999633,2.9397e-09,3.40046e+07
123.030970,-9.99973,6.19888e-11,-1.61315e+11,0.0999637,3.69668e-09,2.70415e+07
123.141016,-9.99986,5.72205e-11,-1.7476e+11,0.0999644,4.10676e-09,2.43414e+07
123.251062,-9.99991,6.07967e-11,-1.64481e+11,0.099964,4.40478e-09,2.26944e+07
123.361108,9.53674e-08,6.4373e-11,1481.48,0.0999628,1.51613e-07,659330
123.471153,-5.74589e-06,7.51018e-11,-76507.9,0.0999605,1.36983e-07,729727
123.581199,-2.7895e-05,6.79493e-11,-410526,0.0999608,1.31174e-07,762046
123.691244,-3.08037e-05,7.86781e-11,-391515,0.0999621,1.27355e-07,784910
123.801289,-3.22342e-05,7.03335e-11,-458305,0.0999629,1.24642e-07,802002
123.911334,-3.2568e-05,8.22544e-11,-395942,0.099962,1.22542e-07,815734
124.021380,-3.41892e-05,7.27177e-11,-470164,0.0999625,1.20875e-07,826994
124.131426,-3.50714e-05,8.10623e-11,-432647,0.0999641,1.19468e-07,836744
124.241472,-3.4976e-05,6.79493e-11,-514737,0.0999638,1.17898e-07,847884
124.351518,-3.65019e-05,8.22544e-11,-443768,0.099964,1.16494e-07,858107
124.461564,-9.99967,5.60284e-11,-1.78475e+11,0.0999645,2.93851e-09,3.40188e+07
124.571610,-9.99967,5.84126e-11,-1.7119e+11,0.0999661,3.71814e-09,2.68861e+07
124.681655,-9.99979,5.84126e-11,-1.71193e+11,0.0999667,4.11987e-09,2.42645e+07
124.791701,-9.99983,6.07967e-11,-1.6448e+11,0.099966,4.41432e-09,2.26459e+07
124.901747,4.24385e-06,6.91414e-11,61379.3,0.0999651,1.52285e-07,656434
125.011792,5.96046e-07,7.39098e-11,8064.52,0.0999644,1.37526e-07,726878
125.121838,-2.14338e-05,6.31809e-11,-339245,0.0999643,1.31809e-07,758405
125.231884,-2.59876e-05,8.10623e-11,-320588,0.0999626,1.28119e-07,780232
125.341930,-2.64168e-05,7.15256e-11,-369333,0.0999613,1.25772e-07,794783
125.451976,-2.67982e-05,7.7486e-11,-345846,0.0999606,1.2357e-07,808939
125.562022,-2.83957e-05,6.91414e-11,-410690,0.0999591,1.21721e-07,821215
125.672068,-3.00407e-05,7.98702e-11,-376119,0.0999585,1.20343e-07,830614
125.782113,-3.37124e-05,7.27177e-11,-463607,0.0999604,1.19115e-07,839191
125.892159,-3.53575e-05,8.10623e-11,-436176,0.0999601,1.17916e-07,847724
126.002205,-9.99964,5.60284e-11,-1.78475e+11,0.0999611,2.9695e-09,3.36626e+07
126.112251,-9.99969,6.19888e-11,-1.61314e+11,0.099963,3.74436e-09,2.66969e+07
126.222297,-9.99981,6.4373e-11,-1.55342e+11,0.0999612,4.16994e-09,2.39718e+07
126.332343,-9.99984,6.19888e-11,-1.61317e+11,0.0999613,4.46796e-09,2.23729e+07
126.442388,7.15256e-07,6.91414e-11,10344.8,0.0999628,1.53322e-07,651979
126.552434,-6.19888e-06,7.27177e-11,-85245.9,0.0999666,1.38531e-07,721620
126.662480,-2.88963e-05,7.27177e-11,-397377,0.0999679,1.32602e-07,753892
126.772525,-3.24249e-05,7.7486e-11,-418462,0.0999676,1.28831e-07,775961
126.882571,-3.44276e-05,7.62939e-11,-451250,0.0999638,1.26145e-07,792452
126.992616,-3.31402e-05,8.10623e-11,-408824,0.0999633,1.24187e-07,804939
127.102662,-3.6025e-05,7.39098e-11,-487419,0.0999627,1.22521e-07,815883
127.212708,-3.69072e-05,8.10623e-11,-455294,0.0999637,1.21075e-07,825635
127.322754,-4.01497e-05,7.98702e-11,-502687,0.099961,1.19882e-07,833831
127.432800,-4.38452e-05,7.39098e-11,-593226,0.0999598,1.18431e-07,844035
127.542846,-9.99966,5.96046e-11,-1.67767e+11,0.0999597,3.02672e-09,3.30257e+07
127.652892,-9.99968,6.4373e-11,-1.5534e+11,0.0999586,3.80516e-09,2.62692e+07
127.762938,-9.99981,6.31809e-11,-1.58273e+11,0.0999571,4.22001e-09,2.36865e+07
127.872984,-9.99985,6.19888e-11,-1.61317e+11,0.0999566,4.51207e-09,2.21531e+07
127.983030,1.26362e-06,7.03335e-11,17966.1,0.0999577,1.54203e-07,648221
128.093076,-5.67436e-06,7.62939e-11,-74375,0.0999588,1.39256e-07,717809
128.203122,-2.50816e-05,7.62939e-11,-328750,0.0999575,1.3315e-07,750716
128.313167,-2.97308e-05,8.34465e-11,-356286,0.0999577,1.29663e-07,770905
128.423213,-2.96593e-05,7.98702e-11,-371343,0.0999585,1.27109e-07,786398
128.533259,-3.12805e-05,7.98702e-11,-391642,0.0999588,1.2514e-07,798776
128.643304,-3.24249e-05,7.86781e-11,-412121,0.0999574,1.23489e-07,809444
128.753350,-3.69072e-05,8.58307e-11,-430000,0.0999636,1.21998e-07,819390
128.863395,-3.61443e-05,8.46386e-11,-427042,0.0999648,1.20783e-07,827641
128.973440,-4.06742e-05,7.98702e-11,-509254,0.0999644,1.19432e-07,836997
129.083485,-9.99969,6.31809e-11,-1.58271e+11,0.099967,3.04818e-09,3.27956e+07
129.193530,-9.99972,6.79493e-11,-1.47164e+11,0.0999666,3.829e-09,2.61077e+07
129.303576,-9.99984,6.91414e-11,-1.44629e+11,0.099966,4.24147e-09,2.35687e+07
129.413621,-9.99986,6.4373e-11,-1.55342e+11,0.0999652,4.54068e-09,2.20155e+07
129.523667,7.86781e-07,7.86781e-11,10000,0.0999643,1.54892e-07,645380
129.633712,-5.79357e-06,8.10623e-11,-71470.6,0.0999599,1.4016e-07,713183
129.743757,-2.35319e-05,7.15256e-11,-329000,0.0999576,1.34629e-07,742467
129.853803,-2.92301e-05,7.7486e-11,-377231,0.0999573,1.30852e-07,763893
129.963849,-2.94685e-05,7.51018e-11,-392381,0.0999562,1.28181e-07,779805
130.073895,-3.37362e-05,7.39098e-11,-456452,0.099957,1.25914e-07,793854
130.183940,-3.39746e-05,7.39098e-11,-459677,0.0999554,1.24122e-07,805300
130.293986,-3.49045e-05,7.62939e-11,-457500,0.0999543,1.2255e-07,815624
130.404031,-3.46661e-05,8.10623e-11,-427647,0.0999544,1.21366e-07,823580
130.514076,-3.67403e-05,7.62939e-11,-481563,0.0999545,1.20175e-07,831742
130.624122,-9.99968,6.31809e-11,-1.58271e+11,0.0999577,3.0458e-09,3.28182e+07
130.734167,-9.99969,6.4373e-11,-1.5534e+11,0.0999586,3.8445e-09,2.60004e+07
130.844213,-9.99981,7.15256e-11,-1.39807e+11,0.0999601,4.27723e-09,2.33703e+07
130.954258,-9.99984,6.67572e-11,-1.49794e+11,0.0999617,4.5836e-09,2.18086e+07
131.064304,6.07967e-06,7.7486e-11,78461.5,0.0999614,1.55694e-07,642035
